Year,CO2 (ppmv),Temperature,Year(for Temp),Celsius Temperature,Temperature Anomaly,Year (for CH4),CH4 Mean,Year (for Ire records),Annual Mean Temperature (Ire),Temp Anomaly (Ire),Year (for Ire records),Annual Mean Precipitation (Ire),Precipitation Anomaly (Ire)
-10282.921,249.2318205544177,211.6,-263262.6,-61.54999999999998,-5.811494252873565,-58862,412.0,,,,,,
-10261.34,249.6533400802813,211.9,-263087.5,-61.24999999999997,-5.511494252873554,-58598,425.0,,,,,,
-10240.414,250.96816256782247,211.5,-262908.0,-61.64999999999998,-5.91149425287356,-58391,430.0,,,,,,
-10218.481,251.42428040746907,212.3,-262739.1,-60.849999999999966,-5.111494252873548,-58099,426.0,,,,,,
-10196.495,251.13879991205624,212.3,-262571.2,-60.849999999999966,-5.111494252873548,-57915,443.0,,,,,,
-10174.583,253.01913649818056,212.2,-262401.6,-60.94999999999999,-5.211494252873571,-57640,425.0,,,,,,
-10155.248,255.6570401748525,211.4,-262219.2,-61.74999999999997,-6.011494252873554,-57416,435.0,,,,,,
-10129.849,251.03138662276533,210.5,-262021.1,-62.64999999999998,-6.91149425287356,-57104,442.0,,,,,,
-10108.796,253.0980369479649,211.4,-261838.2,-61.74999999999997,-6.011494252873554,-56930,454.0,,,,,,
-10087.316,248.4071332197136,210.6,-261641.7,-62.54999999999998,-6.811494252873565,-56660,523.0,,,,,,
-10065.895,247.85064164274337,210.9,-261450.4,-62.24999999999997,-6.511494252873554,-56441,502.0,,,,,,
-10040.691,255.3912977602452,211.0,-261260.9,-62.14999999999998,-6.41149425287356,-56208,554.0,,,,,,
-10019.551,253.9931437879996,210.5,-261063.5,-62.64999999999998,-6.91149425287356,-56043,561.0,,,,,,
-9998.086,248.91570205793047,210.1,-260857.8,-63.04999999999998,-7.311494252873565,-55771,520.0,,,,,,
-9976.956,258.57498699245264,210.4,-260659.2,-62.74999999999997,-7.011494252873554,-55586,515.0,,,,,,
-9954.912,255.8965753132392,210.9,-260469.7,-62.24999999999997,-6.511494252873554,-55306,542.0,,,,,,
-9933.166,251.56174454316204,211.4,-260288.3,-61.74999999999997,-6.011494252873554,-54893,554.0,,,,,,
-9913.118,253.6295799831633,211.1,-260103.4,-62.04999999999998,-6.311494252873565,-54840,543.0,,,,,,
-9893.327,254.31017470730887,211.7,-259927.8,-61.44999999999999,-5.711494252873571,-54642,550.0,,,,,,
-9870.5,257.16871076552565,210.3,-259727.9,-62.849999999999966,-7.111494252873548,-54366,546.0,,,,,,
-9852.789,258.53058047537485,210.4,-259529.8,-62.74999999999997,-7.011494252873554,-53857,483.0,,,,,,
-9830.723,258.24947010276907,210.0,-259323.3,-63.14999999999998,-7.41149425287356,-53846,534.0,,,,,,
-9809.212,258.7419682040664,210.4,-259125.2,-62.74999999999997,-7.011494252873554,-53642,466.0,,,,,,
-9790.65,255.89086904448925,210.8,-258935.5,-62.349999999999966,-6.611494252873548,-53338,461.0,,,,,,
-9769.717,256.0430608603061,211.1,-258751.2,-62.04999999999998,-6.311494252873565,-53135,514.0,,,,,,
-9751.438,253.99089690085395,211.0,-258564.8,-62.14999999999998,-6.41149425287356,-52881,476.0,,,,,,
-9732.818,254.6155973344712,210.0,-258361.7,-63.14999999999998,-7.41149425287356,-52453,462.0,,,,,,
-9714.542,247.5528586529488,210.9,-258173.0,-62.24999999999997,-6.511494252873554,-52150,437.0,,,,,,
-9697.924,257.13429330946656,211.2,-257990.6,-61.94999999999999,-6.211494252873571,-51922,438.0,,,,,,
-9678.966,266.2202091929294,211.0,-257805.7,-62.14999999999998,-6.41149425287356,-51739,438.0,,,,,,
-9661.307,261.3035570908851,211.7,-257632.1,-61.44999999999999,-5.711494252873571,-51482,513.0,,,,,,
-9642.243,260.7019637596007,212.3,-257469.5,-60.849999999999966,-5.111494252873548,-51249,535.0,,,,,,
-9626.406,267.0926460402798,211.8,-257298.6,-61.349999999999966,-5.611494252873548,-51039,530.0,,,,,,
-9609.612,262.7402713424808,211.5,-257124.1,-61.64999999999998,-5.91149425287356,-50864,529.0,,,,,,
-9593.596,266.8975316078414,211.2,-256943.7,-61.94999999999999,-6.211494252873571,-50582,543.0,,,,,,
-9573.934,269.5087267559184,211.4,-256766.1,-61.74999999999997,-6.011494252873554,-50399,567.0,,,,,,
-9557.225,267.66344435702626,211.1,-256583.4,-62.04999999999998,-6.311494252873565,-50170,527.0,,,,,,
-9540.446,267.1659882944808,210.2,-256386.8,-62.94999999999999,-7.211494252873571,-49933,531.0,,,,,,
-9522.799,269.09658248435426,211.4,-256210.0,-61.74999999999997,-6.011494252873554,-49671,517.0,,,,,,
-9503.064,268.86948241809176,211.2,-256030.6,-61.94999999999999,-6.211494252873571,-49477,544.0,,,,,,
-9485.931,270.14345909208504,210.7,-255842.7,-62.44999999999999,-6.711494252873571,-49194,515.0,,,,,,
-9467.453,264.4831386910426,211.4,-255665.6,-61.74999999999997,-6.011494252873554,-48971,510.0,,,,,,
-9449.861,268.1638827775123,211.2,-255487.2,-61.94999999999999,-6.211494252873571,-48672,493.0,,,,,,
-9433.156,264.8396344162771,210.9,-255303.8,-62.24999999999997,-6.511494252873554,-48491,489.0,,,,,,
-9389.371,264.8062514925239,210.6,-255115.3,-62.54999999999998,-6.811494252873565,-48242,470.0,,,,,,
-9366.978787878788,264.1,210.4,-254921.8,-62.74999999999997,-7.011494252873554,-47940,492.0,,,,,,
-9306.56787878788,264.4,210.0,-254721.9,-63.14999999999998,-7.41149425287356,-47766,452.0,,,,,,
-9250.576363636364,265.3,210.6,-254533.6,-62.54999999999998,-6.811494252873565,-47538,434.0,,,,,,
-9235.87090909091,265.0,210.5,-254342.9,-62.64999999999998,-6.91149425287356,-47307,464.0,,,,,,
-9211.063636363637,264.8,210.5,-254153.4,-62.64999999999998,-6.91149425287356,-46989,461.0,,,,,,
-9139.615757575755,264.8,210.9,-253969.8,-62.24999999999997,-6.511494252873554,-46728,435.0,,,,,,
-9004.478787878788,267.6,210.6,-253781.7,-62.54999999999998,-6.811494252873565,-46223,414.0,,,,,,
-8885.743636363635,265.1,210.1,-253586.0,-63.04999999999998,-7.311494252873565,-46002,453.0,,,,,,
-8851.809090909092,266.0,210.4,-253395.1,-62.74999999999997,-7.011494252873554,-45718,437.0,,,,,,
-8730.480000000003,266.9,211.2,-253217.1,-61.94999999999999,-6.211494252873571,-45521,425.0,,,,,,
-8555.551515151516,267.5,210.9,-253035.1,-62.24999999999997,-6.511494252873554,-45271,441.0,,,,,,
-8416.55575757576,264.9,210.8,-252851.8,-62.349999999999966,-6.611494252873548,-45238,432.0,,,,,,
-8349.554545454546,265.7,210.7,-252666.0,-62.44999999999999,-6.711494252873571,-45038,440.0,,,,,,
-8242.954545454544,263.4,210.0,-252468.3,-63.14999999999998,-7.41149425287356,-44795,493.0,,,,,,
-8184.503030303031,264.0,209.9,-252268.6,-63.24999999999997,-7.511494252873554,-44599,499.0,,,,,,
-8042.609575757577,264.2,210.5,-252079.5,-62.64999999999998,-6.91149425287356,-44389,514.0,,,,,,
-7951.037878787878,264.4,210.0,-251883.5,-63.14999999999998,-7.41149425287356,-44264,497.0,,,,,,
-7623.266606060606,263.8,210.7,-251699.2,-62.44999999999999,-6.711494252873571,-43927,499.0,,,,,,
-7605.863939393939,263.0,210.0,-251504.2,-63.14999999999998,-7.41149425287356,-43748,487.0,,,,,,
-7574.439454545454,260.9,210.2,-251311.7,-62.94999999999999,-7.211494252873571,-43464,467.0,,,,,,
-7568.059030303029,260.6,210.1,-251116.7,-63.04999999999998,-7.311494252873565,-43284,490.0,,,,,,
-7486.703454545452,265.2,209.8,-250916.9,-63.349999999999966,-7.611494252873548,-43039,462.0,,,,,,
-7411.11696969697,263.8,209.9,-250720.1,-63.24999999999997,-7.511494252873554,-42725,469.0,,,,,,
-7345.308848484849,263.7,210.6,-250536.2,-62.54999999999998,-6.811494252873565,-42453,427.0,,,,,,
-7193.01284848485,262.0,211.2,-250361.0,-61.94999999999999,-6.211494252873571,-42212,431.0,,,,,,
-7110.173939393941,259.3,211.1,-250185.9,-62.04999999999998,-6.311494252873565,-41913,411.0,,,,,,
-7042.985757575756,260.4,210.9,-250007.2,-62.24999999999997,-6.511494252873554,-41640,415.0,,,,,,
-6961.853878787877,260.9,210.9,-249827.8,-62.24999999999997,-6.511494252873554,-41487,437.0,,,,,,
-6831.282363636365,259.0,210.6,-249643.6,-62.54999999999998,-6.811494252873565,-41395,463.0,,,,,,
-6760.678181818183,261.8,210.8,-249463.4,-62.349999999999966,-6.611494252873548,-41169,482.0,,,,,,
-6596.579090909092,260.7,211.1,-249287.1,-62.04999999999998,-6.311494252873565,-41086,486.0,,,,,,
-6509.6757575757565,261.3,210.4,-249101.7,-62.74999999999997,-7.011494252873554,-40934,470.0,,,,,,
-6401.876727272727,258.3,211.0,-248925.3,-62.14999999999998,-6.41149425287356,-40889,471.0,,,,,,
-6244.798787878788,259.3,210.9,-248748.5,-62.24999999999997,-6.511494252873554,-40729,446.0,,,,,,
-6166.284242424243,259.6,211.4,-248579.2,-61.74999999999997,-6.011494252873554,-40546,456.0,,,,,,
-6025.853939393939,260.8,211.4,-248410.6,-61.74999999999997,-6.011494252873554,-40346,415.0,,,,,,
-5976.3653939393935,259.2,212.0,-248251.0,-61.14999999999998,-5.41149425287356,-40213,416.0,,,,,,
-5910.1816363636335,259.7,212.1,-248092.5,-61.04999999999998,-5.311494252873565,-40101,429.0,,,,,,
-5769.591515151516,260.4,211.7,-247929.0,-61.44999999999999,-5.711494252873571,-39977,414.0,,,,,,
-5711.366363636364,260.1,212.4,-247775.3,-60.74999999999997,-5.011494252873554,-39737,458.0,,,,,,
-5547.865393939395,258.4,212.5,-247623.6,-60.64999999999998,-4.91149425287356,-39511,467.0,,,,,,
-5455.323818181818,260.7,212.0,-247466.0,-61.14999999999998,-5.41149425287356,-39420,465.0,,,,,,
-5324.009999999999,263.0,212.7,-247317.4,-60.44999999999999,-4.711494252873571,-39401,465.0,,,,,,
-5238.070303030302,262.3,212.7,-247168.7,-60.44999999999999,-4.711494252873571,-39315,462.0,,,,,,
-5088.269878787879,257.6,212.7,-247019.4,-60.44999999999999,-4.711494252873571,-39307,465.0,,,,,,
-5020.077393939396,258.1,212.0,-246861.4,-61.14999999999998,-5.41149425287356,-39273,457.0,,,,,,
-4930.308666666668,262.9,212.3,-246707.5,-60.849999999999966,-5.111494252873548,-39216,442.0,,,,,,
-4819.652545454545,262.1,212.3,-246553.7,-60.849999999999966,-5.111494252873548,-39160,433.0,,,,,,
-4732.545393939393,259.4,212.3,-246399.0,-60.849999999999966,-5.111494252873548,-39119,434.0,,,,,,
-4622.291575757575,261.1,211.4,-246232.5,-61.74999999999997,-6.011494252873554,-39108,420.0,,,,,,
-4451.244848484847,261.2,211.5,-246066.3,-61.64999999999998,-5.91149425287356,-39001,433.0,,,,,,
-4387.206909090909,262.7,211.4,-245897.8,-61.74999999999997,-6.011494252873554,-38910,422.0,,,,,,
-4351.963333333333,263.2,211.1,-245725.1,-62.04999999999998,-6.311494252873565,-38898,447.0,,,,,,
-4139.807878787879,265.5,211.9,-245566.1,-61.24999999999997,-5.511494252873554,-38854,426.0,,,,,,
-4049.376060606061,266.7,212.4,-245413.9,-60.74999999999997,-5.011494252873554,-38699,419.0,,,,,,
-3984.0914545454543,260.7,212.6,-245265.7,-60.54999999999998,-4.811494252873565,-38686,413.0,,,,,,
-3902.259636363636,265.5,213.1,-245123.6,-60.04999999999998,-4.311494252873565,-38475,420.0,,,,,,
-3807.6063636363633,265.9,213.9,-244991.6,-59.24999999999997,-3.511494252873554,-38421,429.0,,,,,,
-3631.297333333333,267.6,213.2,-244853.6,-59.94999999999999,-4.211494252873571,-38344,450.0,,,,,,
-3583.289575757576,265.2,214.1,-244724.0,-59.04999999999998,-3.3114942528735654,-38269,440.0,,,,,,
-3407.548545454545,265.3,214.5,-244599.9,-58.64999999999998,-2.91149425287356,-38261,448.0,,,,,,
-3361.1757575757574,267.6,213.8,-244469.3,-59.349999999999966,-3.611494252873548,-38212,442.0,,,,,,
-3268.5661818181834,269.8,214.8,-244349.6,-58.349999999999966,-2.6114942528735483,-38102,414.0,,,,,,
-3136.7899393939388,268.6,214.8,-244230.5,-58.349999999999966,-2.6114942528735483,-38081,422.0,,,,,,
-3031.5798787878784,269.3,215.0,-244114.2,-58.14999999999998,-2.41149425287356,-38047,424.0,,,,,,
-2971.2018181818185,270.7,215.4,-244001.3,-57.74999999999997,-2.011494252873554,-37858,411.0,,,,,,
-2823.0015151515154,271.5,215.2,-243887.4,-57.94999999999999,-2.211494252873571,-37841,419.0,,,,,,
-2697.4629090909093,269.8,215.8,-243779.0,-57.349999999999966,-1.6114942528735483,-37804,419.0,,,,,,
-2642.8192727272726,269.1,215.8,-243671.5,-57.349999999999966,-1.6114942528735483,-37641,427.0,,,,,,
-2544.362424242425,271.1,216.4,-243569.2,-56.74999999999997,-1.011494252873554,-37423,444.0,,,,,,
-2392.822424242424,271.5,216.1,-243464.3,-57.04999999999998,-1.3114942528735654,-37226,450.0,,,,,,
-2325.076666666667,272.8,215.9,-243358.3,-57.24999999999997,-1.511494252873554,-37070,441.0,,,,,,
-2255.842363636364,271.6,216.5,-243257.7,-56.64999999999998,-0.9114942528735596,-36847,455.0,,,,,,
-2158.666727272728,271.7,216.9,-243161.8,-56.24999999999997,-0.511494252873554,-36471,440.0,,,,,,
-2018.950606060605,274.9,217.8,-243072.6,-55.349999999999966,0.3885057471264517,-36287,443.0,,,,,,
-1906.166363636364,275.4,217.9,-242985.5,-55.24999999999997,0.488505747126446,-36095,526.0,,,,,,
-1856.856969696969,271.5,218.0,-242899.3,-55.14999999999998,0.5885057471264403,-35943,481.0,,,,,,
-1743.407696969697,273.0,218.3,-242815.5,-54.849999999999966,0.8885057471264517,-35899,540.0,,,,,,
-1694.462727272728,273.4,218.7,-242734.8,-54.44999999999999,1.288505747126429,-35801,539.0,,,,,,
-1578.2878787878783,275.0,219.3,-242658.0,-53.849999999999966,1.888505747126452,-35725,547.0,,,,,,
-1481.1192727272728,274.0,219.1,-242580.6,-54.04999999999998,1.6885057471264346,-35609,544.0,,,,,,
-1333.661575757576,273.1,219.1,-242502.6,-54.04999999999998,1.6885057471264346,-35574,557.0,,,,,,
-1305.7281818181818,276.3,218.7,-242422.8,-54.44999999999999,1.288505747126429,-35565,560.0,,,,,,
-1106.604242424242,274.6,218.7,-242342.4,-54.44999999999999,1.288505747126429,-35456,580.0,,,,,,
-998.8163030303032,276.3,218.8,-242262.9,-54.349999999999966,1.3885057471264517,-35417,563.0,,,,,,
-954.5469090909088,274.7,219.2,-242186.1,-53.94999999999999,1.788505747126429,-35348,572.0,,,,,,
-851.7606666666657,275.3,219.6,-242112.4,-53.54999999999998,2.188505747126434,-35250,548.0,,,,,,
-758.4754545454548,278.9,219.8,-242040.6,-53.349999999999966,2.388505747126452,-35238,536.0,,,,,,
-678.0157575757571,273.9,220.2,-241970.3,-52.94999999999999,2.788505747126429,-35177,587.0,,,,,,
-576.1249696969699,277.9,219.1,-241894.6,-54.04999999999998,1.6885057471264346,-35038,534.0,,,,,,
-464.3166666666666,277.6,219.8,-241822.2,-53.349999999999966,2.388505747126452,-34987,534.0,,,,,,
-315.5493333333334,276.7,219.9,-241750.7,-53.24999999999997,2.488505747126446,-34663,524.0,,,,,,
-284.2352727272724,276.7,219.8,-241679.0,-53.349999999999966,2.388505747126452,-34572,494.0,,,,,,
-143.35909090909172,276.9,220.0,-241608.9,-53.14999999999998,2.5885057471264403,-34424,469.0,,,,,,
-49.70909090909004,278.0,220.3,-241540.4,-52.849999999999966,2.888505747126452,-34358,471.0,,,,,,
1.0,276.7,220.2,-241471.9,-52.94999999999999,2.788505747126429,-34154,441.0,,,,,,
30.0,277.9,220.6,-241404.9,-52.54999999999998,3.188505747126434,-34050,440.0,,,,,,
56.0,277.4,220.1,-241335.8,-53.04999999999998,2.688505747126434,-33943,441.0,,,,,,
104.0,277.5,219.8,-241265.4,-53.349999999999966,2.388505747126452,-33891,425.0,,,,,,
136.0,278.1,220.6,-241197.7,-52.54999999999998,3.188505747126434,-33814,426.0,,,,,,
153.5307600000001,278.0719954240161,219.8,-241127.5,-53.349999999999966,2.388505747126452,-33700,444.0,,,,,,
174.53361999999993,277.55589209790946,220.0,-241058.1,-53.14999999999998,2.5885057471264403,-33539,421.0,,,,,,
240.6014,280.2490871903012,220.4,-240990.3,-52.74999999999997,2.988505747126446,-33380,427.0,,,,,,
266.0953100000001,278.31439989271746,220.3,-240922.1,-52.849999999999966,2.888505747126452,-33288,492.0,,,,,,
274.44391999999993,280.2444922059889,219.5,-240847.8,-53.64999999999998,2.0885057471264403,-33231,498.0,,,,,,
295.60457,280.9089598541969,218.3,-240767.4,-54.849999999999966,0.8885057471264517,-33111,514.0,,,,,,
317.5457899999999,281.692138914424,218.9,-240688.7,-54.24999999999997,1.488505747126446,-32996,513.0,,,,,,
357.33356000000003,277.79537780888165,217.8,-240605.0,-55.349999999999966,0.3885057471264517,-32954,520.0,,,,,,
384.22688,277.24691789826335,218.8,-240525.5,-54.349999999999966,1.3885057471264517,-32951,519.0,,,,,,
406.36455,279.12520908544417,218.1,-240442.1,-55.04999999999998,0.6885057471264346,-32718,489.0,,,,,,
436.9383399999999,279.9999146746923,218.1,-240358.5,-55.04999999999998,0.6885057471264346,-32628,457.0,,,,,,
488.13194,277.1056915049757,218.0,-240274.3,-55.14999999999998,0.5885057471264403,-32581,447.0,,,,,,
517.9561100000001,276.789519068584,217.7,-240187.1,-55.44999999999999,0.2885057471264289,-32387,428.0,,,,,,
551.6216199999999,276.5590465243607,217.1,-240096.0,-56.04999999999998,-0.3114942528735653,-32235,430.0,,,,,,
557.4683299999999,278.4608975547629,217.2,-240005.1,-55.94999999999999,-0.211494252873571,-32129,430.0,,,,,,
582.40769,276.19603745957005,217.4,-239915.4,-55.74999999999997,-0.0114942528735539,-32096,420.0,,,,,,
614.5245599999998,277.86971612986054,216.9,-239821.8,-56.24999999999997,-0.511494252873554,-31907,419.0,,,,,,
636.9992299999999,279.58805021854124,216.5,-239724.3,-56.64999999999998,-0.9114942528735596,-31860,415.0,,,,,,
669.1763599999999,278.45496800258206,216.6,-239628.2,-56.54999999999998,-0.8114942528735654,-31785,426.0,,,,,,
701.24993,277.098940914164,216.9,-239534.9,-56.24999999999997,-0.511494252873554,-31738,479.0,,,,,,
730.4335000000001,279.9902637416671,216.7,-239439.6,-56.44999999999999,-0.711494252873571,-31530,461.0,,,,,,
762.29546,279.29371083930937,216.7,-239343.4,-56.44999999999999,-0.711494252873571,-31298,444.0,,,,,,
793.1049599999999,279.72469920818,216.0,-239243.2,-57.14999999999998,-1.4114942528735597,-31252,443.0,,,,,,
822.3277800000001,278.62300321449914,216.5,-239146.7,-56.64999999999998,-0.9114942528735596,-31198,440.0,,,,,,
875.4102,279.42044060983585,217.1,-239054.2,-56.04999999999998,-0.3114942528735653,-31110,428.0,,,,,,
914.12816,280.10552589040225,216.9,-238960.4,-56.24999999999997,-0.511494252873554,-31076,424.0,,,,,,
957.65264,277.4071684030988,215.8,-238857.8,-57.349999999999966,-1.6114942528735483,-30954,432.0,,,,,,
982.65417,278.7402401551619,215.4,-238750.5,-57.74999999999997,-2.011494252873554,-30864,415.0,,,,,,
1017.57791,279.7987034131486,215.1,-238640.1,-58.04999999999998,-2.3114942528735654,-30818,404.0,,,,,,
1019.27216,280.06452973881244,215.2,-238531.2,-57.94999999999999,-2.211494252873571,-30695,405.0,,,,,,
1040.07917,280.9161701585891,216.4,-238432.4,-56.74999999999997,-1.011494252873554,-30638,410.0,,,,,,
1049.17706,280.9667443357615,214.9,-238320.4,-58.24999999999997,-2.511494252873554,-30465,409.0,,,,,,
1070.2027,282.8444160166049,215.4,-238213.5,-57.74999999999997,-2.011494252873554,-30420,452.0,,,,,,
1099.4098,283.0944582572788,216.1,-238112.3,-57.04999999999998,-1.3114942528735654,-30304,431.0,,,,,,
1115.6089,282.8416314024614,215.7,-238009.1,-57.44999999999999,-1.711494252873571,-30213,471.0,,,,,,
1146.2869,284.510584449478,216.1,-237907.8,-57.04999999999998,-1.3114942528735654,-30119,457.0,,,,,,
1165.9816,283.9659747066713,215.3,-237800.8,-57.849999999999966,-2.1114942528735483,-29945,441.0,,,,,,
1199.8114,284.54004420226613,215.3,-237692.6,-57.849999999999966,-2.1114942528735483,-29843,422.0,,,,,,
1210.955,283.68828915610504,215.5,-237586.0,-57.64999999999998,-1.91149425287356,-29806,427.0,,,,,,
1251.2694,282.41311047504325,214.7,-237472.0,-58.44999999999999,-2.711494252873571,-29454,412.0,,,,,,
1259.5071,282.199286054067,215.1,-237362.7,-58.04999999999998,-2.3114942528735654,-29248,404.0,,,,,,
1278.1968,278.4312489162189,215.6,-237257.4,-57.54999999999998,-1.8114942528735647,-29024,392.0,,,,,,
1307.4472,281.5784089788515,215.6,-237152.0,-57.54999999999998,-1.8114942528735647,-28811,408.0,,,,,,
1330.12,284.0676432722511,215.0,-237041.6,-58.14999999999998,-2.41149425287356,-28668,410.0,,,,,,
1348.8499,278.3621212274177,214.8,-236928.4,-58.349999999999966,-2.6114942528735483,-28198,392.0,,,,,,
1390.3321,280.9115788303861,214.7,-236814.9,-58.44999999999999,-2.711494252873571,-28030,399.0,,,,,,
1410.8606,279.6965499485699,215.5,-236708.0,-57.64999999999998,-1.91149425287356,-27751,391.0,,,,,,
1428.8044,279.7256958832981,215.2,-236599.1,-57.94999999999999,-2.211494252873571,-27369,368.0,,,,,,
1449.1638,282.22658040584827,215.0,-236488.3,-58.14999999999998,-2.41149425287356,-27141,388.0,,,,,,
1469.3968,280.3125047226672,214.5,-236372.8,-58.64999999999998,-2.91149425287356,-26814,444.0,,,,,,
1501.5286,283.1247803916497,214.8,-236260.2,-58.349999999999966,-2.6114942528735483,-26552,414.0,,,,,,
1529.6757,283.94789036843633,215.2,-236150.6,-57.94999999999999,-2.211494252873571,-26336,402.0,,,,,,
1549.6475,283.5296825674026,214.8,-236038.5,-58.349999999999966,-2.6114942528735483,-26186,399.0,,,,,,
1559.8629,281.82904146165555,215.5,-235932.1,-57.64999999999998,-1.91149425287356,-25946,382.0,,,,,,
1573.0129,282.5698274885973,214.7,-235819.3,-58.44999999999999,-2.711494252873571,-25730,426.0,,,,,,
1588.1767,281.10892823134105,215.0,-235708.0,-58.14999999999998,-2.41149425287356,-25554,406.0,,,,,,
1590.9906,279.3568610690018,214.5,-235593.0,-58.64999999999998,-2.91149425287356,-25386,396.0,,,,,,
1603.4186,275.066577843599,215.2,-235484.0,-57.94999999999999,-2.211494252873571,-25124,386.0,,,,,,
1609.4608,271.1090304670288,214.9,-235372.2,-58.24999999999997,-2.511494252873554,-24968,387.0,,,,,,
1628.5993,273.7807623120456,214.3,-235253.7,-58.849999999999966,-3.1114942528735483,-24681,396.0,,,,,,
1639.8145,276.6872122505445,214.0,-235132.2,-59.14999999999998,-3.41149425287356,-24040,364.0,,,,,,
1649.0969,278.0152295252318,213.7,-235007.4,-59.44999999999999,-3.711494252873571,-23874,355.0,,,,,,
1681.8943,276.6596678045921,214.4,-234889.0,-58.74999999999997,-3.011494252873554,-23649,365.0,,,,,,
1689.7414,276.3246167739362,214.1,-234769.0,-59.04999999999998,-3.3114942528735654,-23379,370.0,,,,,,
1694.0664,277.35805088594464,214.2,-234649.5,-58.94999999999999,-3.211494252873571,-22977,372.0,,,,,,
1722.8644,278.27011023020174,214.2,-234530.1,-58.94999999999999,-3.211494252873571,-22771,389.0,,,,,,
1723.0074,277.01330979867544,213.7,-234406.1,-59.44999999999999,-3.711494252873571,-22566,373.0,,,,,,
1733.872,278.3109424912346,214.2,-234285.8,-58.94999999999999,-3.211494252873571,-22349,360.0,,,,,,
1741.2572,276.8090000432731,213.0,-234153.1,-60.14999999999998,-4.41149425287356,-22134,375.0,,,,,,
1749.1199,277.6000738939942,213.1,-234020.2,-60.04999999999998,-4.311494252873565,-21938,398.0,,,,,,
1751.9316,276.4573287163011,212.8,-233883.1,-60.349999999999966,-4.611494252873548,-21797,386.0,,,,,,
1752.1294,278.00200109884094,212.8,-233746.6,-60.349999999999966,-4.611494252873548,-21522,390.0,,,,,,
1762.8782,277.15568662096365,212.7,-233609.5,-60.44999999999999,-4.711494252873571,-21329,390.0,,,,,,
1763.6968,276.3961020284933,212.9,-233473.9,-60.24999999999997,-4.511494252873554,-21180,390.0,,,,,,
1773.4555,277.8559524780317,213.0,-233339.9,-60.14999999999998,-4.41149425287356,-20945,385.0,,,,,,
1779.4891,280.2362981843688,212.8,-233202.8,-60.349999999999966,-4.611494252873548,-20768,407.0,,,,,,
1780.2999,273.07371696468044,212.7,-233065.4,-60.44999999999999,-4.711494252873571,-20036,355.0,,,,,,
1794.0965,281.6171179507893,212.9,-232929.9,-60.24999999999997,-4.511494252873554,-19836,357.0,,,,,,
1795.9435,282.3047106620081,211.9,-232781.1,-61.24999999999997,-5.511494252873554,-19520,357.0,,,,,,
1796.4715,280.4044366600032,212.1,-232634.2,-61.04999999999998,-5.311494252873565,-19268,354.0,,,,,,
1799.3364,282.7995518984052,211.7,-232482.7,-61.44999999999999,-5.711494252873571,-19004,365.0,,,,,,
1813.6597,284.43128758236145,212.0,-232334.1,-61.14999999999998,-5.41149425287356,-18758,378.0,,,,,,
1824.745,281.3603652847592,211.7,-232181.8,-61.44999999999999,-5.711494252873571,-18519,367.0,,,,,,
1826.9223,285.90893992625405,211.7,-232029.7,-61.44999999999999,-5.711494252873571,-18516,384.0,,,,,,
1832.87377618,285.0861666968484,211.8,-231878.7,-61.349999999999966,-5.611494252873548,-18174,375.0,,,,,,
1833.1772,283.82039231033946,211.6,-231725.6,-61.54999999999998,-5.811494252873565,-18013,374.0,,,,,,
1836.7002,284.151983964357,212.3,-231582.2,-60.849999999999966,-5.111494252873548,-17743,351.0,,,,,,
1840.82815717,283.6545457229947,211.6,-231428.8,-61.54999999999998,-5.811494252873565,-17730,356.0,,,,,,
1843.29321289,281.58148260537183,211.8,-231278.6,-61.349999999999966,-5.611494252873548,-17529,377.0,,,,,,
1844.46111002,283.5311237194569,211.3,-231120.4,-61.849999999999966,-6.111494252873548,-17501,358.0,,,,,,
1844.65465393,283.1828720355646,211.2,-230960.2,-61.94999999999999,-6.211494252873571,-17367,366.0,,,,,,
1845.90489061,283.6198856894272,211.0,-230797.2,-62.14999999999998,-6.41149425287356,-16940,379.0,,,,,,
1847.3218,286.839237474432,210.8,-230630.9,-62.349999999999966,-6.611494252873548,-16923,373.0,,,,,,
1850.2623816,284.00163402345765,210.4,-230458.9,-62.74999999999997,-7.011494252873554,-16569,371.0,,,,,,
1850.827,288.7903954001126,210.3,-230285.2,-62.849999999999966,-7.111494252873548,-16558,378.0,,,,,,
1851.10564731,285.4658308627274,210.3,-230111.3,-62.849999999999966,-7.111494252873548,-16540,371.0,,,,,,
1853.70827504,288.05443747992655,210.2,-229935.8,-62.94999999999999,-7.211494252873571,-16306,375.0,,,,,,
1854.71838118,285.56557722684016,210.2,-229762.0,-62.94999999999999,-7.211494252873571,-15973,371.0,,,,,,
1856.62032773,283.16210074754474,211.4,-229605.0,-61.74999999999997,-6.011494252873554,-15959,377.0,,,,,,
1858.84404142,286.6330756116753,211.4,-229449.1,-61.74999999999997,-6.011494252873554,-15839,366.0,,,,,,
1861.83448069,287.17456217295097,211.0,-229289.8,-62.14999999999998,-6.41149425287356,-15593,384.0,,,,,,
1862.97855574,285.3533187571561,213.1,-229154.1,-60.04999999999998,-4.311494252873565,-15581,366.0,,,,,,
1864.12838177,286.654158160582,211.7,-229005.2,-61.44999999999999,-5.711494252873571,-15556,375.0,,,,,,
